png,y,x,conf,text
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,273,1213,0.998,2.9
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,273,1487,0.999,2.9
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,273,1550,0.998,429
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,273,1735,0.999,2.9
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,273,2010,0.999,2.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,274,115,0.951,Aspen Creek
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,274,1401,0.999,95%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,274,1650,0.998,93%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,274,1806,0.996,415
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,274,1914,0.998,%06
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,294,474,0.997,4.0
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,294,720,0.999,3.4
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,295,1486,0.949,3.2
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,296,958,0.998,3.2
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,296,1213,0.998,3.2
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,296,1735,0.985,3.1
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,296,2009,0.996,3.1
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,328,0.999,590
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,544,0.999,510
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,634,0.997,%98
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,817,0.999,486
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,873,0.998,82%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,1027,0.999,480
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,1113,0.919,81%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,1308,0.999,475
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,1400,0.969,81%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,1551,0.999,462
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,1652,0.999,78%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,1807,0.999,459
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,297,1914,0.999,78%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,300,116,0.995,BCSIS-HP
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,319,1736,0.997,1.7
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,320,476,0.998,3.0
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,320,721,0.999,2.0
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,320,959,0.996,1.9
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,320,1214,0.996,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,320,1486,0.997,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,329,0.999,467
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,545,0.999,298
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,636,0.999,64%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,815,0.999,287
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,874,0.962,61%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,1027,0.999,273
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,1114,0.999,58%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,1309,0.997,271
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,1402,0.998,58%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,1551,0.999,262
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,1652,0.998,56%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,1807,0.999,248
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,1914,0.998,53%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,321,2009,0.998,1.7
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,324,116,0.995,BearCreek
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,343,722,0.998,1.9
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,344,328,0.998,418
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,344,476,0.998,3.0
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,344,815,0.999,259
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,344,958,0.998,1.7
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,344,1027,0.999,237
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,344,1214,0.997,1.6
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,344,1402,0.998,52%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,344,1486,0.995,1.4
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,344,1736,0.995,1.3
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,344,2009,0.984,1.1
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,345,544,0.999,279
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,345,635,0.999,67%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,345,874,0.986,62%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,345,1113,0.997,57%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,345,1308,0.996,217
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,345,1552,0.999,189
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,345,1652,0.998,45%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,345,1807,0.998,165
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,345,1914,0.998,39%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,347,115,0.998,Birch
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,366,720,0.998,2.0
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,366,1734,0.997,1.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,367,2009,0.987,1.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,476,0.998,3.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,545,0.999,305
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,636,0.999,59%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,815,0.999,278
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,874,0.998,54%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,958,0.998,1.9
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,1027,0.999,263
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,1113,0.977,51%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,1213,0.997,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,1308,0.998,244
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,1485,0.996,1.6
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,1552,1.0,226
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,1652,0.998,44%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,368,1914,0.996,44%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,369,328,0.998,516
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,369,1402,0.997,47%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,369,1807,0.999,225
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,371,116,0.95,Coal Creek
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,389,635,0.998,%09
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,389,720,0.999,2.3
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,391,959,0.998,2.2
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,391,1486,0.999,2.0
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,391,1650,0.998,49%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,391,1805,0.999,285
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,391,1913,0.997,48%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,392,329,0.999,590
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,392,476,0.998,4.0
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,392,545,0.999,352
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,392,817,0.999,324
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,392,874,0.998,55%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,392,1027,0.998,309
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,392,1114,0.998,52%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,392,1213,0.995,2.1
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,392,1309,0.999,298
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,392,1552,0.999,288
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,392,1736,0.993,1.9
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,392,2009,0.998,1.9
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,393,114,0.996,Columbine
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,393,1402,0.994,51%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,412,956,0.995,1.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,412,1306,0.999,222
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,414,476,0.999,2.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,414,722,0.999,1.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,414,815,0.999,226
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,414,1214,0.997,1.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,414,1485,0.997,1.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,414,1552,0.999,227
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,414,1735,0.996,1.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,415,329,0.999,392
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,415,544,0.999,227
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,415,636,0.998,58%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,415,874,0.999,58%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,415,1027,0.999,227
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,415,1114,0.998,58%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,415,1402,0.998,57%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,415,1652,0.998,58%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,415,1807,0.999,229
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,415,1914,0.998,58%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,415,2009,0.996,1.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,418,114,0.997,Montessori
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,438,476,0.999,2.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,438,721,0.999,2.2
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,438,815,0.981,321
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,438,958,0.994,2.1
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,438,1027,0.992,313
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,438,1212,0.995,2.1
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,438,1308,0.999,300
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,438,1486,0.998,2.0
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,438,1734,0.992,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,439,328,0.999,369
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,439,544,0.999,333
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,439,635,0.998,%06
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,439,873,0.998,87%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,439,1113,0.999,85%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,439,1401,0.983,81%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,439,1551,0.998,273
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,439,1652,0.998,74%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,439,1807,0.999,246
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,439,1913,0.848,67%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,439,2008,0.997,1.6
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,443,116,0.994,Creekside
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,460,474,0.997,4.0
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,461,721,1.0,2.7
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,461,1486,0.999,2.4
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,462,959,0.999,2.6
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,462,1213,0.999,2.4
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,462,1309,0.998,356
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,462,1552,0.999,342
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,462,1735,0.997,2.3
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,462,2009,0.998,2.3
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,463,329,0.998,615
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,463,544,0.997,410
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,463,636,0.999,67%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,463,817,0.999,385
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,463,874,0.999,63%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,463,1027,0.999,362
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,463,1114,0.998,59%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,463,1402,0.998,58%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,463,1652,0.998,56%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,463,1808,0.999,342
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,463,1914,0.998,56%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,464,115,0.995,CrestView
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,485,722,0.998,1.9
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,329,0.999,442
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,476,0.999,3.0
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,544,1.0,286
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,815,0.999,272
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,959,0.998,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,1027,1.0,265
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,1114,0.998,%09
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,1214,0.998,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,1308,0.999,269
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,1486,0.995,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,1551,0.999,262
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,1652,0.999,59%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,1735,0.998,1.7
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,1807,0.994,251
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,1913,0.998,57%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,486,2009,0.998,1.7
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,487,114,0.996,Douglass
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,487,636,1.0,65%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,487,874,0.995,62%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,487,1402,0.939,61%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,508,873,0.999,58%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,509,1485,0.998,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,329,0.999,492
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,476,0.999,3.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,544,0.998,311
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,636,0.999,63%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,722,0.997,2.1
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,817,1.0,285
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,958,0.998,1.9
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,1027,0.999,276
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,1113,0.998,56%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,1214,0.998,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,1309,0.999,263
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,1401,0.998,53%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,1552,1.0,266
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,1652,0.998,54%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,1736,0.997,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,1807,0.999,269
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,1914,0.999,55%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,510,2009,0.998,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,511,114,0.995,Eisenhower
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,530,956,0.998,1.7
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,530,1485,0.999,1.7
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,532,1650,0.997,45%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,533,722,0.998,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,533,1736,0.998,1.7
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,329,0.999,568
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,476,0.998,4.0
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,545,1.0,263
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,636,0.998,46%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,815,0.999,252
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,874,0.88,44%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,1027,1.0,245
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,1113,0.996,43%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,1214,0.997,1.6
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,1309,0.999,255
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,1402,0.998,45%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,1552,1.0,254
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,1807,0.999,266
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,1914,0.998,47%
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,534,2009,0.998,1.8
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,537,116,0.99,Eldorado
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,557,476,0.999,2.5
data/raw/bvsd/page_renders/trend_report_feb2024_p11.png,557,722,1.0,2.4
